user_id,avg_monthly_spend,data_usage_gb,days_since_last_recharge,signal_strength_score,active_plan,support_tickets_open,churn
7633-MVPUY,59.75,11.59,20,0.9038,Premium,1,0
3347-YJZZE,80.1,20.03,21,0.9064,Flexi,1,0
6598-KELSS,43.05,17.74,9,0.91,Standard,1,0
3645-DEYGF,20.75,1.74,22,0.9682,Flexi,0,0
7272-QDCKA,100.2,44.87,18,0.7188,Standard,0,0
6147-CBCRA,20.05,3.51,13,0.6037,Flexi,0,0
3950-VPYJB,59.6,24.02,13,0.5681,Standard,1,0
0859-YGKFW,20.05,3.57,13,0.8863,Standard,0,0
1732-VHUBQ,70.55,39.08,16,0.7405,Flexi,1,1
9139-WQQDY,100.45,46.54,9,0.8165,Standard,1,1
5448-VWNAM,75.9,29.91,21,0.5411,Flexi,0,0
4323-ELYYB,20.0,1.81,9,0.7357,Standard,1,0
6651-RLGGM,26.3,3.99,21,0.7814,Premium,0,0
4404-HIBDJ,74.3,20.65,19,0.6279,Standard,0,1
6166-ILMNY,69.75,34.21,14,0.9737,Flexi,0,1
5312-IRCFR,92.85,53.48,11,0.8056,Standard,1,0
7501-VTYLJ,51.55,0.04,19,0.7552,Flexi,1,0
9269-CQOOL,54.7,25.24,17,0.6438,Flexi,1,1
8990-YOZLV,66.9,22.57,14,0.4585,Premium,0,0
6469-QJKZW,20.15,0.0,18,0.3375,Flexi,0,0
6770-XUAGN,21.0,2.86,16,0.9453,Flexi,1,1
4554-YGZIH,90.05,18.65,16,0.9116,Flexi,1,1
9489-UTFKA,60.9,23.04,11,0.7979,Flexi,1,0
4815-YOSUK,104.9,40.46,16,0.9235,Standard,2,0
2480-EJWYP,97.8,20.77,13,0.7905,Standard,0,0
2509-TFPJU,25.75,1.57,14,0.7962,Premium,2,0
4983-CLMLV,102.7,13.02,27,0.9152,Flexi,1,0
0431-APWVY,90.1,64.87,17,0.8227,Standard,0,1
7392-YYPYJ,100.65,42.54,18,0.578,Flexi,0,0
4226-KKDON,66.65,45.97,15,0.8975,Flexi,0,0
3351-NGXYI,54.1,26.92,20,0.6501,Flexi,0,0
3662-FXJFO,20.5,2.31,22,0.8843,Premium,0,0
2138-VFAPZ,19.7,4.88,11,0.7865,Premium,0,0
7208-PSIHR,104.3,61.19,19,0.8488,Premium,1,0
2907-ILJBN,20.6,1.9,21,0.8154,Standard,1,0
2360-RDGRO,104.25,44.58,16,0.8614,Flexi,0,0
9142-XMYJH,19.35,1.63,21,0.7076,Flexi,1,0
5177-RVZNU,20.3,1.31,12,0.8315,Standard,0,0
1960-UYCNN,95.25,38.53,11,0.801,Flexi,2,0
9804-ICWBG,69.9,45.58,13,0.8795,Flexi,0,1
2868-LLSKM,83.65,46.72,22,0.3246,Standard,1,0
1452-VOQCH,75.1,31.83,10,0.5212,Flexi,1,0
7142-HVGBG,103.0,53.58,18,0.2897,Flexi,2,1
6692-UDPJC,91.65,15.39,20,0.7943,Flexi,0,1
4659-NZRUF,95.15,37.71,12,0.7584,Flexi,0,1
2293-IJWPS,100.75,66.77,19,0.8116,Standard,0,0
3583-KRKMD,75.9,34.12,15,0.8976,Flexi,0,0
3946-MHCZW,50.9,8.33,11,0.6935,Flexi,3,1
9470-XCCEM,89.65,48.26,19,0.9018,Flexi,0,0
8332-OSJDW,26.4,0.44,10,0.6885,Standard,1,0
1240-KNSEZ,20.1,2.85,19,0.6562,Flexi,0,1
8450-JOVAH,56.7,30.05,13,0.9218,Flexi,0,1
6894-LFHLY,75.75,59.54,18,0.5888,Flexi,1,1
3458-IDMFK,20.75,4.73,14,0.5108,Premium,0,0
4686-UXDML,99.85,55.24,8,0.5757,Flexi,0,0
1346-PJWTK,94.15,57.29,14,0.8134,Flexi,0,0
2592-HODOV,19.3,5.11,23,0.6988,Standard,1,0
6358-LYNGM,74.9,50.01,20,0.833,Flexi,0,1
5707-ORNDZ,54.55,19.83,13,0.6885,Flexi,1,1
3038-PQIUY,66.15,46.19,9,0.3837,Flexi,0,0
3506-LCJDC,19.95,1.94,17,0.9644,Flexi,0,1
1746-TGTWV,75.35,28.51,16,0.6836,Flexi,4,0
8087-LGYHQ,94.05,63.0,10,0.7382,Flexi,1,0
5130-YPIRV,72.0,33.34,11,0.6937,Premium,1,0
7853-OETYL,29.05,13.76,10,0.8799,Flexi,0,0
7148-XZPHA,79.4,35.35,9,0.7731,Flexi,0,0
1302-UHBDD,89.95,46.96,17,0.6581,Flexi,0,0
7228-OMTPN,88.45,25.3,18,0.656,Flexi,1,1
3522-CDKHF,75.5,36.92,17,0.9556,Flexi,0,0
8387-MOJJT,77.95,42.18,16,0.7561,Flexi,1,1
6260-XLACS,19.7,4.22,17,0.8336,Standard,1,0
1016-DJTSV,69.7,49.32,17,0.5401,Flexi,1,0
9828-AOQLM,45.7,29.4,18,0.7153,Flexi,0,1
9866-OCCKE,109.75,14.18,12,0.8236,Premium,2,0
7649-SIJJF,80.1,37.02,18,0.7487,Premium,0,0
5846-NEQVZ,70.85,30.07,17,0.8796,Premium,0,0
6166-YIPFO,64.7,6.55,20,0.5636,Premium,0,0
7727-SHVZV,19.5,1.5,16,0.7032,Flexi,0,0
8920-NAVAY,110.75,55.89,18,0.9352,Standard,1,0
1304-NECVQ,78.55,46.67,13,0.7868,Flexi,3,1
3078-ZKNTS,19.75,1.1,12,0.682,Premium,0,0
5229-DTFYB,98.8,30.52,14,0.6466,Premium,0,0
3402-XRIUO,63.55,16.41,11,0.8413,Flexi,1,0
4957-TREIR,64.4,24.27,17,0.5888,Flexi,1,0
9236-NDUCW,35.1,14.14,11,0.5739,Premium,0,0
4753-PADAS,105.7,22.97,12,0.6028,Standard,4,0
2962-XPMCQ,45.15,28.95,10,0.6848,Flexi,0,1
0565-JUPYD,104.5,66.19,9,0.8906,Standard,1,0
1752-OZXFY,59.8,28.78,12,0.6457,Standard,0,0
6765-MBQNU,26.0,0.0,11,0.8361,Standard,1,0
3108-PCCGG,84.45,19.5,12,0.5521,Premium,0,0
3280-NMUVX,19.6,2.25,20,0.775,Standard,1,0
3486-HOOGQ,79.7,0.0,10,0.8074,Premium,0,0
7703-ZEKEF,81.0,60.72,17,0.9041,Flexi,0,1
5884-GCYMI,69.4,54.05,9,0.6097,Flexi,0,1
9418-RUKPH,19.95,2.52,12,0.843,Premium,1,0
5837-LXSDN,58.85,18.36,16,0.6805,Standard,0,0
2277-AXSDC,19.75,2.24,14,0.5029,Standard,0,0
9128-CPXKI,95.8,59.47,18,0.9118,Premium,0,0
7349-ALMUX,65.6,12.5,10,0.5716,Premium,4,0
3005-NFMTA,98.8,48.89,15,0.786,Flexi,2,1
6734-FQAJX,105.05,32.17,19,0.7355,Premium,1,0
3694-DELSO,38.55,4.1,21,0.6152,Flexi,1,0
8219-VYBVI,25.0,0.92,18,0.7643,Premium,1,0
4829-ZLJTK,112.4,15.14,11,0.6896,Premium,4,0
0619-OLYUR,111.9,48.94,15,0.7621,Premium,2,0
6609-MXJHJ,25.1,1.03,15,0.4074,Premium,0,0
6377-KSLXC,19.95,0.0,14,0.851,Flexi,1,0
6933-VLYFX,59.95,14.13,18,0.7709,Standard,0,0
9053-JZFKV,116.2,58.08,17,0.5235,Premium,2,1
0274-JKUJR,58.85,33.44,15,0.7635,Flexi,4,0
0384-RVBPI,64.4,23.29,19,0.75,Flexi,0,0
8746-OQQRW,25.25,1.03,23,0.5468,Flexi,1,0
6704-UTUKK,45.9,21.7,11,0.8318,Flexi,0,0
0374-AACSZ,50.15,14.77,12,0.6278,Flexi,1,0
7473-ZBDSN,18.8,5.08,17,0.8703,Premium,1,0
5057-RKGLH,20.35,0.0,11,0.7309,Premium,0,0
9101-BWFSS,108.55,51.59,13,0.6645,Standard,4,1
0895-LNKRC,19.45,0.27,15,0.9307,Standard,1,0
0909-SELIE,80.8,17.6,13,0.3634,Premium,0,0
8089-UZWLX,104.05,75.53,18,0.7586,Premium,0,0
6738-ISCBM,54.0,18.72,9,0.4412,Standard,1,0
8630-QSGXK,75.2,21.8,14,0.7612,Premium,1,0
8821-XNHVZ,80.05,46.27,15,0.5193,Flexi,0,1
2782-JEEBU,36.0,31.53,12,0.7419,Flexi,0,0
3363-DTIVD,105.55,37.96,15,0.599,Premium,0,0
5793-YOLJN,21.0,1.39,24,0.9613,Premium,1,0
5443-SCMKX,94.3,53.27,15,0.4592,Standard,0,0
7945-PRBVF,21.45,1.7,10,0.5324,Premium,1,0
2274-XUATA,63.1,15.85,15,0.6588,Premium,1,0
4827-DPADN,83.3,18.42,16,0.6755,Premium,0,0
1131-SUEKT,98.45,40.71,15,0.6509,Standard,1,0
3113-IWHLC,55.8,18.09,12,0.6852,Flexi,2,0
7024-OHCCK,93.85,39.14,19,0.6888,Flexi,0,1
3003-CMDUU,95.15,41.45,19,0.7802,Flexi,1,0
4325-NFSKC,90.6,59.69,10,0.6065,Flexi,3,1
7410-KTVFV,49.55,25.65,12,0.6324,Flexi,1,1
1320-HTRDR,75.5,54.93,13,0.5148,Flexi,0,1
9863-JZAIC,55.0,8.85,15,0.7041,Flexi,0,1
7852-LECYP,93.8,29.96,14,0.7696,Flexi,0,0
9300-RENDD,79.95,52.36,25,0.374,Flexi,3,1
8623-ULFNQ,66.05,16.93,13,0.5906,Flexi,0,0
0761-AETCS,19.3,2.19,14,0.7956,Flexi,1,1
2075-PUEPR,19.35,1.41,15,0.7647,Premium,0,0
0022-TCJCI,62.7,15.3,13,0.7912,Standard,1,1
7197-VOJMM,69.2,30.98,19,0.6574,Premium,0,0
7014-ZZXAW,24.25,4.01,12,0.8132,Premium,1,0
7964-VEXDG,80.35,49.15,13,0.8645,Flexi,0,0
1699-UOTXU,61.4,14.3,11,0.8525,Premium,0,0
8149-AIQCG,73.15,32.0,16,0.7162,Flexi,1,0
8050-XGRVL,54.75,25.19,17,0.5172,Standard,1,0
7054-DMVAS,65.3,19.8,15,0.9147,Premium,0,0
3769-MHZNV,20.1,1.47,16,0.7585,Premium,0,0
3378-AJRAO,24.85,1.26,11,0.8637,Standard,0,0
0362-ZBZWJ,84.9,45.81,14,0.8702,Flexi,0,1
8148-NLEGT,22.95,3.34,15,0.7617,Premium,0,0
5117-IFGPS,84.3,45.78,19,0.57,Flexi,1,0
6695-AMZUF,86.45,28.77,19,0.9101,Premium,1,0
1135-LMECX,19.85,2.34,13,0.6675,Flexi,2,0
7682-AZNDK,89.85,63.91,16,0.6325,Flexi,3,0
9359-UGBTK,72.35,4.9,15,0.4166,Standard,0,0
1832-PEUTS,89.1,59.7,14,0.6424,Premium,0,0
2812-ENYMO,54.55,16.41,18,0.587,Standard,0,0
7319-VENRZ,64.3,16.08,17,0.4751,Flexi,1,0
5202-IVJNU,30.1,14.04,16,0.8066,Flexi,0,1
3680-CTHUH,116.6,59.95,12,0.9434,Standard,0,0
6627-CFOSN,99.45,52.16,11,0.8065,Flexi,0,0
5442-PPTJY,19.7,3.78,16,0.9041,Premium,2,0
4128-ETESU,99.7,43.73,8,0.8394,Flexi,0,0
4827-USJHP,51.8,24.72,20,0.8339,Flexi,1,0
1285-OKIPP,79.9,54.98,10,0.9118,Flexi,0,1
9938-TKDGL,99.55,63.19,18,0.7546,Premium,1,0
5032-USPKF,84.1,28.62,15,0.797,Standard,2,0
4471-KXAUH,84.3,44.46,14,0.4373,Flexi,2,1
9938-EKRGF,84.45,30.03,16,0.6868,Flexi,1,0
8400-WZICQ,55.7,11.83,19,0.7446,Flexi,1,0
0804-XBFBV,25.2,17.04,12,0.8477,Flexi,0,0
5574-NXZIU,109.2,25.57,19,0.6436,Premium,0,0
1272-ILHFG,19.65,2.84,7,0.5158,Standard,1,0
4749-OJKQU,75.65,34.84,13,0.5539,Flexi,0,0
6857-TKDJV,24.65,4.23,10,0.7079,Premium,1,0
5077-DXTCG,45.3,25.01,18,0.7863,Flexi,0,1
1074-WVEVG,20.35,1.69,15,0.9184,Standard,0,0
2205-LPVGL,89.85,30.06,13,0.5887,Standard,0,0
4770-QAZXN,19.45,3.38,15,0.7597,Flexi,1,0
4695-VADHF,57.45,25.05,19,0.7686,Flexi,1,1
3791-LGQCY,100.65,40.36,14,0.7615,Flexi,1,1
8722-NGNBH,40.0,22.3,14,0.4192,Flexi,0,1
3317-HRTNN,45.7,32.04,15,0.7678,Flexi,0,1
0988-JRWWP,54.2,7.92,18,0.7654,Flexi,0,0
7729-XBTWX,19.75,1.32,12,0.9497,Premium,0,0
2359-KLTEK,94.9,59.05,13,0.8241,Flexi,1,0
6833-JMZYP,94.0,55.26,9,0.8149,Flexi,0,0
9102-OXKFY,54.15,19.15,12,0.8755,Premium,0,0
7322-OCWHC,93.05,26.48,20,0.8054,Premium,0,0
8981-FJGLA,78.0,36.14,13,0.7669,Flexi,0,0
5287-QWLKY,105.1,58.79,18,0.6058,Flexi,0,1
1841-YSJGV,109.95,79.16,17,0.8496,Premium,1,0
6507-ZJSUR,90.45,50.45,18,0.4487,Flexi,0,0
6946-LMSQS,89.05,58.1,9,0.8111,Standard,0,1
8561-NMTBD,112.35,40.33,6,0.8042,Standard,0,0
0396-YCHWO,95.4,46.41,12,0.4551,Flexi,1,0
8199-ZLLSA,118.35,29.45,14,0.6934,Standard,3,1
7167-PCEYD,19.8,1.32,11,0.9318,Premium,1,0
4322-RCYMT,75.8,30.01,12,0.9412,Standard,1,1
8185-UPYBR,75.5,49.93,11,0.7547,Flexi,0,1
9375-MHRRS,50.05,16.85,11,0.5837,Flexi,0,0
9036-CSKBW,107.45,50.17,17,0.9294,Standard,0,0
7740-BTPUX,113.6,34.87,19,0.6973,Premium,0,0
6968-GMKPR,81.55,66.92,17,0.709,Flexi,2,0
6223-DHJGV,20.65,0.0,16,0.8477,Standard,0,0
5297-MDOIR,81.15,38.68,25,0.8322,Standard,0,0
2703-AMTUL,53.65,28.58,22,0.6328,Standard,1,0
0772-GYEQQ,88.35,46.46,8,0.5511,Flexi,0,1
4250-ZBWLV,108.45,66.71,12,0.8253,Standard,0,1
9965-YOKZB,83.85,37.61,12,0.7506,Flexi,0,1
1347-KTTTA,102.45,38.65,14,0.5056,Standard,1,0
5180-UCIIQ,40.05,25.14,20,0.6141,Flexi,0,1
5032-MIYKT,70.7,33.55,14,0.6772,Flexi,0,0
3938-YFPXD,84.3,16.65,14,0.6729,Premium,0,0
6016-LVTJQ,20.65,4.56,10,0.4421,Flexi,0,0
6859-RKMZJ,55.05,33.85,16,0.809,Flexi,0,0
2187-LZGPL,40.1,35.14,19,0.8975,Flexi,0,1
5816-SCGFC,51.3,10.63,14,0.6583,Flexi,0,0
5846-ABOBJ,24.45,1.54,14,0.7187,Premium,0,0
5630-IXDXV,106.35,39.58,8,0.6437,Flexi,0,0
5567-GZKQY,20.3,0.0,14,0.7763,Premium,0,0
4808-YNLEU,62.15,22.41,14,0.5753,Standard,1,0
8849-PRIQJ,109.4,32.7,18,0.1858,Standard,2,0
1099-BTKWT,54.4,15.98,17,0.8559,Standard,1,0
3584-WKTTW,111.55,17.1,15,0.8121,Standard,0,0
7009-LGECI,50.55,14.49,15,0.5994,Flexi,0,0
2070-XYMFH,79.35,50.94,17,0.6761,Flexi,1,0
3748-FVMZZ,40.05,28.34,16,0.6375,Flexi,1,0
2203-GHNWN,79.65,23.67,20,0.7833,Flexi,0,0
5647-URDKA,19.7,1.86,11,0.7299,Premium,0,0
1448-CYWKC,105.2,57.18,15,0.7981,Standard,0,0
9143-CANJF,55.15,22.27,17,0.8428,Flexi,0,0
9572-MTILT,106.75,30.43,13,0.7377,Flexi,0,1
3262-EIDHV,84.7,10.98,18,0.8837,Premium,0,0
3154-CFSZG,90.05,28.32,19,0.7094,Flexi,0,0
5353-WILCI,56.05,16.2,17,0.9023,Flexi,0,0
6551-ZCOTS,24.9,3.66,19,0.7402,Standard,0,0
4986-MXSFP,20.0,5.08,14,0.5114,Flexi,0,0
8676-OOQEJ,30.5,14.37,19,0.7902,Flexi,0,0
5067-XJQFU,108.45,39.72,17,0.5363,Standard,0,0
0082-OQIQY,94.2,48.23,11,0.6846,Flexi,0,0
8327-LZKAS,107.55,58.92,10,0.5945,Standard,0,1
1299-AURJA,24.7,1.72,17,0.7002,Premium,0,0
3439-GVUSX,24.4,26.21,14,0.4941,Flexi,0,0
5419-KLXBN,89.15,36.63,15,0.2642,Flexi,0,1
3336-JORSO,110.45,51.26,14,0.9149,Flexi,0,1
2696-RZVZW,25.05,1.6,16,0.5449,Premium,1,0
4455-BFSPD,101.15,53.49,25,0.8956,Standard,0,0
9889-TMAHG,100.3,46.04,17,0.6238,Flexi,0,1
7733-UDMTP,55.0,13.55,13,0.8801,Flexi,0,0
2696-NARTR,73.85,38.46,23,0.7569,Flexi,1,1
7359-WWYJV,114.45,25.46,11,0.6103,Premium,0,0
1320-REHCS,110.75,64.31,17,0.727,Flexi,1,0
9048-JVYVF,69.35,9.23,23,0.6771,Flexi,1,1
8725-JEDFD,69.05,44.51,17,0.6695,Flexi,1,0
6769-DYBQN,85.0,36.22,24,0.8348,Flexi,0,1
2592-YKDIF,20.35,0.51,17,0.652,Flexi,0,0
2068-WWXQZ,20.05,4.17,19,0.9678,Premium,2,0
1619-YWUBB,24.95,1.01,11,0.8971,Premium,2,0
2439-LYPMQ,102.6,29.77,16,0.6296,Flexi,0,0
7343-EOBEU,23.6,2.05,19,0.5741,Flexi,0,0
1845-ZLLIG,50.15,10.45,25,0.8509,Flexi,1,0
6439-PKTRR,80.7,28.37,13,0.7132,Premium,2,0
6258-NGCNG,23.5,0.14,8,0.43,Flexi,0,0
3212-KXOCR,21.0,2.33,12,0.9477,Premium,2,0
9360-AHGNL,109.55,41.86,10,0.921,Standard,1,1
6614-FHDBO,109.2,39.66,9,0.5063,Premium,0,0
3351-NQLDI,94.35,50.49,14,0.8589,Standard,0,1
2359-QWQUL,104.7,45.55,12,0.9045,Standard,0,1
5583-EJXRD,54.05,21.59,13,0.6315,Premium,1,0
9839-ETQOE,40.45,23.46,13,0.7044,Flexi,2,0
2162-FRZAA,39.35,17.83,15,0.5173,Premium,0,0
1910-FMXJM,80.4,50.06,14,0.7532,Flexi,1,0
9327-QSDED,43.55,17.43,19,0.7458,Flexi,2,0
0089-IIQKO,99.95,54.07,16,0.4202,Flexi,1,0
9365-SRSZE,70.55,50.95,14,0.6045,Flexi,0,0
6727-IOTLZ,81.95,21.59,10,0.2913,Premium,0,0
2364-UFROM,70.4,14.85,14,0.9058,Standard,2,0
9822-WMWVG,106.5,42.32,20,0.9641,Flexi,0,0
1032-MAELW,78.45,25.17,7,0.7319,Standard,1,0
3714-XPXBW,78.9,23.52,12,0.7448,Flexi,0,0
1373-ORVIZ,66.35,30.03,10,0.8097,Flexi,0,1
6419-ZTTLE,20.75,1.99,14,0.4494,Standard,0,0
4079-VTGLK,74.85,23.47,25,0.9427,Premium,1,0
6127-IYJOZ,45.85,24.59,10,0.8989,Flexi,1,0
8007-YYPWD,25.05,2.66,12,0.854,Premium,3,0
3874-EQOEP,95.0,55.67,22,0.7299,Flexi,1,1
5921-NGYRH,73.55,65.53,18,0.8738,Flexi,1,0
8266-VBFQL,90.4,24.35,7,0.9352,Flexi,1,0
0447-BEMNG,45.3,25.16,14,0.9072,Flexi,0,1
9057-SIHCH,96.6,52.55,18,0.3655,Flexi,1,1
7901-IIDQV,54.6,31.57,14,0.61,Standard,2,0
5712-VBOXD,20.15,1.48,18,0.5101,Flexi,1,0
9560-BBZXK,31.05,46.25,9,0.5243,Premium,1,0
0270-THENM,69.85,13.31,21,0.7338,Premium,0,0
3717-LNXKW,91.7,52.45,12,0.7716,Flexi,1,0
3079-BCHLN,19.9,1.73,15,0.8287,Standard,2,0
7209-JCUDS,94.9,35.57,17,0.9009,Flexi,1,1
2322-VCZHZ,90.0,16.35,13,0.5714,Flexi,2,0
9967-ATRFS,19.9,0.42,20,0.8289,Flexi,0,0
9496-IVVRP,51.0,27.01,15,0.3555,Flexi,0,0
9136-ALYBR,24.45,18.22,9,0.625,Flexi,3,1
4441-NIHPT,74.3,21.59,9,0.8417,Flexi,0,1
5442-BXVND,24.25,3.9,18,0.9558,Flexi,1,0
0983-TATYJ,51.45,4.98,15,0.6079,Standard,0,0
3452-FLHYD,20.95,1.27,12,0.4581,Standard,1,0
5214-CHIWJ,20.3,0.31,27,0.6166,Standard,0,0
2920-RNCEZ,69.95,36.52,17,0.5743,Flexi,1,0
7361-YPXFS,64.45,14.44,20,0.585,Flexi,0,0
2469-DTSGX,111.65,39.42,20,0.6857,Premium,0,0
3780-DDGSE,76.05,34.9,14,0.8693,Flexi,1,0
0621-TSSMU,19.95,2.33,11,0.7938,Standard,2,0
0314-TKOSI,55.15,31.31,16,0.8207,Flexi,0,0
7479-NITWS,89.35,21.49,18,0.8214,Flexi,0,1
4464-JCOLN,19.85,3.73,16,0.5236,Standard,0,1
3132-TVFDZ,44.85,20.67,19,0.855,Flexi,1,1
0484-JPBRU,25.25,1.5,17,0.5403,Flexi,3,0
3606-SBKRY,50.05,25.11,15,0.4108,Standard,0,0
6034-ZRYCV,54.2,14.04,20,0.6147,Premium,1,1
4378-BZYFP,20.5,1.58,22,0.7923,Standard,1,0
9574-RKJIF,94.4,22.17,14,0.3183,Flexi,1,1
4660-IRIBM,87.9,49.45,9,0.7376,Flexi,2,0
3197-ARFOY,105.0,46.08,17,0.8701,Flexi,1,0
8480-PPONV,115.55,25.78,15,0.8542,Premium,0,0
1423-BMPBQ,19.0,2.99,19,0.9141,Flexi,0,0
2636-ALXXZ,69.6,67.01,13,0.6399,Flexi,1,1
6595-COKXZ,44.45,21.03,19,0.9232,Flexi,1,1
5196-SGOAK,75.7,50.38,14,0.7117,Flexi,1,1
1063-DHQJF,92.15,41.82,15,0.2846,Premium,0,0
0188-GWFLE,20.05,0.2,17,0.6762,Flexi,2,0
3739-YBWAB,35.35,18.18,14,0.8163,Standard,1,0
1685-BQULA,93.4,28.37,19,0.6622,Flexi,0,0
1496-GGSUK,25.7,29.07,17,0.74,Flexi,1,1
4026-SKKHW,50.25,22.8,13,0.57,Flexi,1,0
0305-SQECB,36.05,11.99,18,0.4727,Standard,1,0
1656-DRSMG,109.85,53.38,11,0.5037,Flexi,0,0
9763-PDTKK,94.4,42.13,21,0.7089,Flexi,0,1
8727-XDPUD,35.8,19.14,19,0.7718,Premium,0,0
6252-DFGTK,68.1,28.41,11,0.9526,Standard,0,0
3399-BMLVW,60.5,21.49,16,0.6885,Premium,0,0
9938-PRCVK,19.7,4.44,10,0.6628,Premium,0,0
3338-CVVEH,94.55,48.92,12,0.888,Flexi,0,0
4176-RELJR,25.1,3.0,10,0.6848,Premium,0,0
3208-YPIOE,75.25,50.67,9,0.7387,Flexi,0,1
6243-OZGFH,44.95,24.04,23,0.6145,Flexi,1,0
6300-BWMJX,93.35,25.18,15,0.6822,Flexi,1,0
6196-HBOBZ,99.35,47.07,21,0.8638,Premium,0,0
0853-TWRVK,105.6,27.55,17,0.7616,Premium,2,0
5168-MSWXT,94.75,54.66,9,0.6406,Flexi,1,0
0248-IPDFW,50.1,19.6,14,0.8253,Flexi,0,0
9840-EFJQB,74.35,41.79,22,0.7501,Flexi,3,0
0301-KOBTQ,20.05,0.0,13,0.8092,Premium,1,0
5666-MBJPT,25.1,1.11,20,0.6368,Premium,1,0
6661-EIPZC,29.5,21.6,15,0.5044,Flexi,0,0
7850-VWJUU,75.0,59.52,19,0.6941,Flexi,0,0
9531-NSBMR,19.25,4.48,14,0.6794,Standard,0,0
3130-ICDUP,80.55,25.19,16,0.5354,Flexi,0,0
2817-NTQDO,45.55,18.8,20,0.4813,Flexi,0,1
1767-TGTKO,45.45,17.73,13,0.856,Flexi,1,0
5143-WMWOG,19.95,1.5,12,0.5338,Flexi,1,1
2351-RRBUE,20.65,1.94,16,0.576,Standard,1,0
6726-WEXXK,85.9,39.1,17,0.3562,Standard,0,0
2081-VEYEH,107.95,42.73,15,0.8035,Flexi,0,0
6374-AFWOX,65.65,23.5,9,0.8692,Premium,0,0
1792-UXAFY,89.15,19.21,18,0.5701,Flexi,1,1
0221-NAUXK,19.95,1.63,13,0.609,Standard,0,0
5668-MEISB,106.1,15.95,11,0.6671,Premium,0,0
8749-TZYEC,24.8,3.61,14,0.5873,Premium,2,0
5536-SLHPM,77.75,54.24,12,0.8822,Flexi,0,1
5975-BAICR,63.7,22.65,10,0.456,Standard,0,0
4361-BKAXE,114.5,36.85,9,0.2728,Flexi,0,1
4581-SSPWD,75.8,54.6,14,0.8666,Flexi,0,1
8671-KKKOS,45.55,29.05,14,0.7653,Flexi,1,0
5338-YHWYT,61.45,24.86,14,0.5748,Premium,2,0
1254-IZEYF,99.95,54.21,16,0.5928,Flexi,1,1
5760-WRAHC,69.75,19.04,13,0.9126,Flexi,1,0
9586-JGQKH,105.4,32.14,11,0.9588,Premium,1,0
3745-HRPHI,54.65,22.59,12,0.685,Premium,1,0
1133-KXCGE,20.1,0.0,16,0.6276,Standard,0,0
4815-GBTCD,25.15,16.58,14,0.5598,Flexi,0,0
2237-ZFSMY,95.55,54.22,16,0.8727,Standard,0,1
2538-OIMXF,24.7,32.81,15,0.5552,Flexi,1,0
5275-PMFUT,64.8,18.0,12,0.3756,Premium,0,0
7825-ECJRF,106.6,43.52,11,0.6001,Flexi,0,1
7336-RLLRH,80.85,24.42,12,0.6367,Standard,0,0
4374-YMUSQ,116.25,73.15,13,0.5198,Standard,0,0
7892-POOKP,104.8,59.11,11,0.8279,Flexi,0,1
8058-INTPH,79.65,67.05,9,0.7503,Flexi,0,1
1409-PHXTF,110.45,40.94,15,0.7687,Premium,0,0
6963-EZQEE,88.55,27.71,13,0.6117,Premium,0,0
7605-BDWDC,49.85,21.07,17,0.7992,Premium,0,0
2916-BQZLN,84.75,21.49,15,0.8208,Flexi,0,0
5698-BQJOH,94.4,51.46,14,0.7962,Flexi,1,1
6372-RFVNS,78.8,73.84,20,0.6796,Flexi,1,1
2212-LYASK,45.85,21.25,21,0.4804,Standard,2,0
5306-BVTKJ,55.8,24.97,19,0.6658,Standard,1,0
7486-KSRVI,100.0,87.86,16,0.8653,Standard,0,1
8337-UPOAQ,89.8,48.36,20,0.949,Flexi,0,1
9152-AMKAK,80.25,11.83,20,0.8855,Premium,0,0
5399-ZIMKF,74.65,63.48,14,0.7593,Flexi,0,0
6047-YHPVI,69.7,52.01,19,0.8701,Flexi,0,1
2685-SREOM,89.1,21.78,16,0.6781,Flexi,0,1
2732-ISEZX,20.5,0.69,18,0.6237,Flexi,0,0
2523-EWWZL,76.1,56.56,14,0.7029,Flexi,0,0
5281-BUZGT,90.85,64.52,16,0.6295,Flexi,0,1
1563-IWQEX,19.7,1.81,16,0.577,Flexi,1,0
3797-FKOGQ,86.2,33.23,18,0.4798,Flexi,1,0
9928-BZVLZ,49.85,32.3,14,0.9123,Premium,2,0
2057-BOYKM,96.6,26.34,7,0.4765,Premium,1,0
7975-TZMLR,103.1,20.97,15,0.7493,Standard,0,0
6614-YWYSC,25.0,4.16,17,0.762,Premium,0,0
8884-FEEWR,20.6,0.0,14,0.8337,Standard,0,0
8660-BUETV,44.75,5.0,16,0.2802,Flexi,0,0
6979-TNDEU,19.2,2.7,15,0.646,Flexi,0,0
9237-HQITU,70.7,49.57,18,0.7354,Flexi,1,1
9961-JBNMK,96.8,46.79,16,0.9007,Flexi,0,1
0617-AQNWT,47.85,24.52,13,0.7672,Premium,1,1
1131-QQZEB,23.95,0.18,19,0.8208,Premium,1,0
0410-IPFTY,83.85,49.64,19,0.8187,Flexi,1,0
8734-DKSTZ,85.95,66.92,20,0.8162,Flexi,1,0
8100-PNJMH,88.85,30.7,17,0.9338,Premium,0,0
8690-ZVLCL,88.0,25.18,13,0.78,Premium,0,0
8017-UVSZU,56.6,17.04,20,0.837,Flexi,1,0
